timestamp,open,high,low,close,volume,vwap,trades,pre_market,after_market,dividend,split
2023-02-06 05:00:00,257.44,258.3,254.78,256.77,22517997.0,,22517997.0,257.34,257.89,,
2023-02-07 05:00:00,260.53,268.775,260.08,267.56,50841365.0,,50841365.0,257.27,269.82,,
2023-02-08 05:00:00,273.2,276.76,266.21,266.73,54674349.0,,54674349.0,270.0,268.07,,
2023-02-09 05:00:00,273.8,273.98,262.8,263.62,42375102.0,,42375102.0,269.99,263.4,,
2023-02-10 05:00:00,261.53,264.09,260.662,263.1,25808489.0,,25808489.0,265.08,265.76,,
2023-02-13 05:00:00,267.64,274.6,267.15,271.32,44614921.0,,44614921.0,264.63,272.24,,
2023-02-14 05:00:00,272.67,274.97,269.28,272.17,37047924.0,,37047924.0,272.09,271.6,,
2023-02-15 05:00:00,268.32,270.73,266.18,269.32,28962163.0,,28962163.0,271.21,269.79,0.68,
2023-02-16 05:00:00,264.02,266.74,261.9,262.15,29529391.0,,29529391.0,270.08,260.75,,
2023-02-17 05:00:00,259.39,260.09,256.0,258.06,29998205.0,,29998205.0,260.0,258.28,,
2023-02-21 05:00:00,254.48,255.49,251.59,252.67,28372844.0,,28372844.0,255.5,252.9,,
2023-02-22 05:00:00,254.09,254.34,250.34,251.51,22491056.0,,22491056.0,255.5,252.44,,
2023-02-23 05:00:00,255.56,256.84,250.48,254.77,29219095.0,,29219095.0,252.7,254.9,,
2023-02-24 05:00:00,249.96,251.0,248.1,249.22,24860205.0,,24860205.0,253.61,249.08,,
2023-02-27 05:00:00,252.46,252.82,249.39,250.16,21184867.0,,21184867.0,250.58,250.32,,
2023-02-28 05:00:00,249.07,251.49,248.73,249.42,22490950.0,,22490950.0,250.01,248.5,,
2023-03-01 05:00:00,250.76,250.93,245.79,246.27,27530059.0,,27530059.0,250.78,247.22,,
2023-03-02 05:00:00,246.55,251.4,245.61,251.11,24795896.0,,24795896.0,246.22,250.95,,
2023-03-03 05:00:00,252.19,255.62,251.39,255.29,30760136.0,,30760136.0,251.87,255.55,,
2023-03-06 05:00:00,256.425,260.12,255.98,256.87,24099799.0,,24099799.0,255.98,256.93,,
2023-03-07 05:00:00,256.3,257.69,253.39,254.15,21473179.0,,21473179.0,257.64,254.25,,
2023-03-08 05:00:00,254.04,254.5417,250.81,253.7,17281277.0,,17281277.0,254.5,252.51,,
2023-03-09 05:00:00,255.82,259.56,251.58,252.32,26652187.0,,26652187.0,252.75,251.45,,
2023-03-10 05:00:00,251.08,252.79,247.6,248.59,28273930.0,,28273930.0,251.6,249.15,,
2023-03-13 04:00:00,247.4,257.91,245.73,253.92,33292721.0,,33292721.0,251.5,255.19,,
2023-03-14 04:00:00,256.75,261.07,255.86,260.79,33614078.0,,33614078.0,255.19,260.78,,
2023-03-15 04:00:00,259.98,266.48,259.21,265.44,45990647.0,,45990647.0,261.3,266.1,,
2023-03-16 04:00:00,265.205,276.56,263.28,276.2,54832140.0,,54832140.0,267.0,276.31,,
2023-03-17 04:00:00,278.26,283.33,276.3201,279.43,69527371.0,,69527371.0,276.4,279.38,,
2023-03-20 04:00:00,276.98,277.48,269.85,272.23,43466649.0,,43466649.0,275.83,272.0,,
2023-03-21 04:00:00,274.88,275.0,269.5191,273.78,34545504.0,,34545504.0,272.42,272.95,,
2023-03-22 04:00:00,273.4,281.04,272.18,272.29,34871230.0,,34871230.0,273.08,273.0,,
2023-03-23 04:00:00,277.94,281.06,275.2,277.66,36610879.0,,36610879.0,274.1,277.06,,
2023-03-24 04:00:00,277.24,280.63,275.28,280.57,28199962.0,,28199962.0,278.89,280.8,,
2023-03-27 04:00:00,280.5,281.4589,275.52,276.38,26840212.0,,26840212.0,280.19,276.75,,
2023-03-28 04:00:00,275.79,276.14,272.0451,275.23,21878647.0,,21878647.0,276.75,276.17,,
2023-03-29 04:00:00,278.96,281.1398,278.41,280.51,25087032.0,,25087032.0,276.88,281.0,,
2023-03-30 04:00:00,284.23,284.46,281.48,284.05,25053410.0,,25053410.0,281.33,284.25,,
2023-03-31 04:00:00,283.73,289.27,283.0,288.3,32765976.0,,32765976.0,283.95,288.54,,
